infinitivo,person,number,tense,mood,conjugacion
encarcelar,1,0,0,0,encarcelo
encarcelar,2,0,0,0,encarcelas
encarcelar,3,0,0,0,encarcela
encarcelar,1,1,0,0,encarcelamos
encarcelar,2,1,0,0,encarceláis
encarcelar,3,1,0,0,encarcelan
encarcelar,1,0,1,0,encarcelaba
encarcelar,2,0,1,0,encarcelabas
encarcelar,3,0,1,0,encarcelaba
encarcelar,1,1,1,0,encarcelábamos
encarcelar,2,1,1,0,encarcelabais
encarcelar,3,1,1,0,encarcelaban
encarcelar,1,0,2,0,encarcelé
encarcelar,2,0,2,0,encarcelaste
encarcelar,3,0,2,0,encarceló
encarcelar,1,1,2,0,encarcelamos
encarcelar,2,1,2,0,encarcelasteis
encarcelar,3,1,2,0,encarcelaron
encarcelar,1,0,1,0,encarcelaré
encarcelar,2,0,1,0,encarcelarás
encarcelar,3,0,1,0,encarcelará
encarcelar,1,1,1,0,encarcelaremos
encarcelar,2,1,1,0,encarcelaréis
encarcelar,3,1,1,0,encarcelarán
encarcelar,1,0,2,0,encarcelaría
encarcelar,2,0,2,0,encarcelarías
encarcelar,3,0,2,0,encarcelaría
encarcelar,1,1,2,0,encarcelaríamos
encarcelar,2,1,2,0,encarcelaríais
encarcelar,3,1,2,0,encarcelarían
encarcelar,1,0,0,1,encarcele
encarcelar,2,0,0,1,encarceles
encarcelar,3,0,0,1,encarcele
encarcelar,1,1,0,1,encarcelemos
encarcelar,2,1,0,1,encarceléis
encarcelar,3,1,0,1,encarcelen
encarcelar,1,0,1,1,encarcelara
encarcelar,2,0,1,1,encarcelaras
encarcelar,3,0,1,1,encarcelara
encarcelar,1,1,1,1,encarceláramos
encarcelar,2,1,1,1,encarcelarais
encarcelar,3,1,1,1,encarcelaran
encarcelar,1,0,1,1,encarcelare
encarcelar,2,0,1,1,encarcelares
encarcelar,3,0,1,1,encarcelare
encarcelar,1,1,1,1,encarceláremos
encarcelar,2,1,1,1,encarcelareis
encarcelar,3,1,1,1,encarcelaren
encarcelar,0,0,0,2,–
encarcelar,2,0,0,2,¡encarcela!
encarcelar,0,0,0,2,¡encarcele!
encarcelar,1,1,0,2,¡encarcelemos!
encarcelar,2,1,0,2,¡encarcelad!
encarcelar,0,0,0,2,¡encarcelen!
unir,1,0,0,0,uno
unir,2,0,0,0,unes
unir,3,0,0,0,une
unir,1,1,0,0,unimos
unir,2,1,0,0,unís
unir,3,1,0,0,unen
unir,1,0,1,0,unía
unir,2,0,1,0,unías
unir,3,0,1,0,unía
unir,1,1,1,0,uníamos
unir,2,1,1,0,uníais
unir,3,1,1,0,unían
unir,1,0,2,0,uní
unir,2,0,2,0,uniste
unir,3,0,2,0,unió
unir,1,1,2,0,unimos
unir,2,1,2,0,unisteis
unir,3,1,2,0,unieron
unir,1,0,1,0,uniré
unir,2,0,1,0,unirás
unir,3,0,1,0,unirá
unir,1,1,1,0,uniremos
unir,2,1,1,0,uniréis
unir,3,1,1,0,unirán
unir,1,0,2,0,uniría
unir,2,0,2,0,unirías
unir,3,0,2,0,uniría
unir,1,1,2,0,uniríamos
unir,2,1,2,0,uniríais
unir,3,1,2,0,unirían
unir,1,0,0,1,una
unir,2,0,0,1,unas
unir,3,0,0,1,una
unir,1,1,0,1,unamos
unir,2,1,0,1,unáis
unir,3,1,0,1,unan
unir,1,0,1,1,uniera
unir,2,0,1,1,unieras
unir,3,0,1,1,uniera
unir,1,1,1,1,uniéramos
unir,2,1,1,1,unierais
unir,3,1,1,1,unieran
unir,1,0,1,1,uniere
unir,2,0,1,1,unieres
unir,3,0,1,1,uniere
unir,1,1,1,1,uniéremos
unir,2,1,1,1,uniereis
unir,3,1,1,1,unieren
unir,0,0,0,2,–
unir,2,0,0,2,¡une!
unir,0,0,0,2,¡una!
unir,1,1,0,2,¡unamos!
unir,2,1,0,2,¡unid!
unir,0,0,0,2,¡unan!
juntar,1,0,0,0,junto
juntar,2,0,0,0,juntas
juntar,3,0,0,0,junta
juntar,1,1,0,0,juntamos
juntar,2,1,0,0,juntáis
juntar,3,1,0,0,juntan
juntar,1,0,1,0,juntaba
juntar,2,0,1,0,juntabas
juntar,3,0,1,0,juntaba
juntar,1,1,1,0,juntábamos
juntar,2,1,1,0,juntabais
juntar,3,1,1,0,juntaban
juntar,1,0,2,0,junté
juntar,2,0,2,0,juntaste
juntar,3,0,2,0,juntó
juntar,1,1,2,0,juntamos
juntar,2,1,2,0,juntasteis
juntar,3,1,2,0,juntaron
juntar,1,0,1,0,juntaré
juntar,2,0,1,0,juntarás
juntar,3,0,1,0,juntará
juntar,1,1,1,0,juntaremos
juntar,2,1,1,0,juntaréis
juntar,3,1,1,0,juntarán
juntar,1,0,2,0,juntaría
juntar,2,0,2,0,juntarías
juntar,3,0,2,0,juntaría
juntar,1,1,2,0,juntaríamos
juntar,2,1,2,0,juntaríais
juntar,3,1,2,0,juntarían
juntar,1,0,0,1,junte
juntar,2,0,0,1,juntes
juntar,3,0,0,1,junte
juntar,1,1,0,1,juntemos
juntar,2,1,0,1,juntéis
juntar,3,1,0,1,junten
juntar,1,0,1,1,juntara
juntar,2,0,1,1,juntaras
juntar,3,0,1,1,juntara
juntar,1,1,1,1,juntáramos
juntar,2,1,1,1,juntarais
juntar,3,1,1,1,juntaran
juntar,1,0,1,1,juntare
juntar,2,0,1,1,juntares
juntar,3,0,1,1,juntare
juntar,1,1,1,1,juntáremos
juntar,2,1,1,1,juntareis
juntar,3,1,1,1,juntaren
juntar,0,0,0,2,–
juntar,2,0,0,2,¡junta!
juntar,0,0,0,2,¡junte!
juntar,1,1,0,2,¡juntemos!
juntar,2,1,0,2,¡juntad!
juntar,0,0,0,2,¡junten!
bromear,1,0,0,0,bromeo
bromear,2,0,0,0,bromeas
bromear,3,0,0,0,bromea
bromear,1,1,0,0,bromeamos
bromear,2,1,0,0,bromeáis
bromear,3,1,0,0,bromean
bromear,1,0,1,0,bromeaba
bromear,2,0,1,0,bromeabas
bromear,3,0,1,0,bromeaba
bromear,1,1,1,0,bromeábamos
bromear,2,1,1,0,bromeabais
bromear,3,1,1,0,bromeaban
bromear,1,0,2,0,bromeé
bromear,2,0,2,0,bromeaste
bromear,3,0,2,0,bromeó
bromear,1,1,2,0,bromeamos
bromear,2,1,2,0,bromeasteis
bromear,3,1,2,0,bromearon
bromear,1,0,1,0,bromearé
bromear,2,0,1,0,bromearás
bromear,3,0,1,0,bromeará
bromear,1,1,1,0,bromearemos
bromear,2,1,1,0,bromearéis
bromear,3,1,1,0,bromearán
bromear,1,0,2,0,bromearía
bromear,2,0,2,0,bromearías
bromear,3,0,2,0,bromearía
bromear,1,1,2,0,bromearíamos
